t,x,y
10,410612.124,4384021.722
130,340026.481,4309277.889
3080,338004.497,4262329.419
850,322931.521,4230329.716
190,375135.486,4388693.211
500,393884.797,4351087.721
170,323482.971,4332868.912
270,431383.42,4310679.336
120,337085.413,4224256.78
330,401788.919,4361832.147
160,360613.961,4368839.381
170,395722.965,4259760.1
530,369804.799,4210709.46
890,404913.804,4220052.439
220,415942.811,4254387.887
60,379730.905,4318153.719
90,344989.534,4247614.227
250,418700.062,4273307.42
2340,443515.327,4242008.44
140,357305.259,4276343.888
620,432670.137,4316752.273
80,411715.025,4224023.205
40,438919.908,4348518.401
1970,383407.241,4236636.227
890,363922.663,4271672.399
110,341680.832,4323292.358
120,407854.872,4361364.998
170,390943.729,4279613.931
400,428442.351,4230329.716
350,407671.056,4299234.187
30,323850.605,4357394.232
80,368885.716,4376080.19
220,459507.387,4299934.91
100,458588.303,4322124.486
700,402708.003,4354824.912
590,446088.762,4211877.332
280,338555.947,4338941.848
230,330284.192,4299467.761
1980,445169.678,4250650.696
160,347379.153,4284285.42
140,411715.025,4293628.399
2890,347562.969,4256723.632
140,364474.113,4360897.849
20,326791.673,4274008.143
70,381201.44,4373978.019
1890,416126.627,4210943.035
0,450500.365,4325394.528
70,337636.863,4213979.503
480,327894.574,4300635.634
1590,442044.793,4242008.44
1770,416861.894,4340576.869
110,367966.632,4233599.759
110,415391.36,4224256.78
280,392414.263,4233366.184
410,342599.916,4287789.037
110,458772.12,4328430.996
90,395539.148,4219818.865
220,369437.166,4376780.913
80,334695.795,4328430.996
90,420905.864,4378182.36
10,356937.625,4393598.276
210,327159.307,4341978.316
90,444802.045,4335438.231
300,403994.72,4292226.953
10,348665.87,4392897.552
870,425317.466,4325394.528
480,390759.912,4350620.572
410,413369.376,4287321.889
670,441125.709,4225191.078
360,369804.799,4348518.401
100,387267.393,4274708.867
570,443699.144,4294329.123
40,349033.504,4356226.359
670,410244.49,4291292.655
480,334328.161,4278446.058
460,417229.528,4303672.102
3060,362635.945,4262562.994
140,400134.568,4211877.332
-10000,373481.135,4377248.062
310,362819.762,4284986.144
50,360797.777,4292226.953
380,403075.636,4241307.717
20,370356.25,4235935.504
100,398296.4,4317452.996
150,413737.009,4258125.079
100,341497.016,4370240.828
580,441677.159,4307642.868
50,426420.367,4346182.657
190,367047.548,4271205.25
50,356202.358,4342211.891
520,440022.808,4267701.632
210,350871.671,4243409.887
160,326607.857,4219818.865
1230,424030.749,4210475.886
70,360430.144,4315117.251
20,355467.091,4253453.589
80,331019.459,4374678.743
80,346460.069,4387291.765
150,342783.733,4264431.59
320,430096.702,4301569.932
100,351055.488,4283117.548
430,417045.711,4267000.909
140,416310.444,4274475.292
170,414288.46,4328197.422
430,410795.941,4222855.333
70,389105.561,4285453.293
90,443331.51,4323759.507
100,365944.647,4354357.763
210,435243.572,4360197.125
130,422744.031,4245745.632
300,382488.157,4327963.847
140,409876.857,4315350.826
160,402156.552,4310912.911
20,389289.378,4335204.656
70,338188.314,4381919.552
80,331203.276,4251117.845
40,338555.947,4347116.955
140,431015.786,4369540.104
440,395906.782,4365335.764
180,379914.722,4230796.865
200,440574.259,4278679.633
70,384877.775,4304139.251
480,438736.091,4248782.1
110,457301.586,4308110.017
180,337636.863,4393364.701
80,353261.289,4336839.678
190,345908.618,4302971.378
220,347746.786,4252052.142
3090,336350.146,4259059.377
740,404913.804,4352255.593
270,338923.581,4264665.164
90,355650.908,4315117.251
10,335247.245,4374912.317
990,427890.901,4223556.056
170,366679.914,4401773.382
80,383039.607,4241074.142
-10000,362452.128,4252052.142
100,430280.519,4234767.631
160,430096.702,4267468.058
1170,364106.479,4392897.552
60,355099.457,4395466.871
30,350871.671,4248081.376
230,337636.863,4303672.102
60,345173.351,4384722.445
200,351239.305,4286387.591
50,396274.415,4214446.652
60,347562.969,4399437.637
80,378076.554,4277278.186
180,398296.4,4348284.827
820,456750.135,4263263.717
250,324953.506,4230563.291
210,329916.559,4318854.443
220,426971.817,4315117.251
30,459139.753,4335671.805
80,330284.192,4297832.74
500,356386.175,4272139.547
30,378628.005,4297132.017
160,336901.596,4328664.571
110,337453.047,4358094.955
2360,417045.711,4209775.162
160,346092.435,4252285.717
60,459691.204,4311380.06
240,385061.592,4316752.273
170,423846.932,4378883.083
130,357672.892,4371875.849
190,393333.347,4231497.589
260,332673.81,4397802.616
390,419986.78,4337540.401
260,369804.799,4249716.398
80,362084.495,4361364.998
1020,449397.464,4263497.292
380,365760.83,4255789.334
2240,434140.672,4222388.184
360,431751.053,4212110.907
130,321277.17,4337773.976
60,424582.199,4364635.04
920,356937.625,4264665.164
10,360797.777,4362532.87
140,323299.155,4254387.887
160,328078.391,4351321.295
50,361900.678,4306474.996
260,357489.075,4398736.914
470,331754.726,4225191.078
380,443147.694,4309978.613
30,394987.698,4210943.035
0,419619.146,4383554.573
240,374584.036,4267935.207
80,439287.541,4328664.571
250,447191.663,4345949.082
30,410060.674,4378883.083
90,436897.923,4328664.571
170,348665.87,4284752.569
370,442596.243,4224023.205
120,341129.382,4341511.167
430,440390.442,4270504.526
270,422927.848,4309978.613
180,452889.983,4315350.826
220,438919.908,4266767.335
130,349584.954,4296898.442
200,452338.533,4211643.758
210,403443.27,4321890.911
70,335798.696,4240606.993
110,430831.97,4373510.87
110,333960.528,4298767.038
300,422560.215,4319321.592
230,427890.901,4311380.06
20,358591.976,4381685.977
130,394803.881,4337773.976
-10000,384877.775,4335905.38
110,338739.764,4309511.464
190,407303.422,4237336.95
20,331203.276,4241541.291
160,395539.148,4272373.122
100,388370.294,4284752.569
120,396642.049,4263497.292
840,362084.495,4215848.099
270,420722.047,4303204.953
1490,445904.945,4244811.334
30,346460.069,4336606.103
60,358959.61,4313015.081
210,374400.219,4240373.419
480,445904.945,4236402.653
90,347930.603,4274708.867
80,369988.616,4368605.806
30,414839.91,4241074.142
80,355650.908,4248081.376
1860,415207.543,4340343.295
70,331570.91,4304139.251
420,459507.387,4273540.994
200,413369.376,4234066.908
240,327343.124,4351554.87
220,439471.358,4263730.866
70,322196.254,4241074.142
200,439838.992,4279613.931
200,330100.375,4219351.716
590,417597.162,4328197.422
10,434692.122,4348284.827
100,344070.451,4371175.126
30,364657.93,4376780.913
0,416678.078,4384722.445
130,325137.322,4343379.763
1450,445721.129,4245044.908
720,456014.868,4253220.015
1960,327526.941,4221687.46
1960,390576.095,4230796.865
240,422560.215,4237570.525
230,325137.322,4252285.717
580,398296.4,4283117.548
330,406016.705,4296197.719
100,449581.281,4317920.145
220,422560.215,4265599.462
510,331754.726,4264898.739
20,345908.618,4391262.531
280,411715.025,4334503.933
120,382488.157,4391496.105
70,411531.208,4263497.292
120,346643.885,4295263.421
30,339658.848,4389160.36
220,440390.442,4253220.015
240,334879.612,4282650.399
50,329916.559,4309277.889
240,400318.385,4372342.998
480,462816.089,4286621.165
40,425685.1,4282883.973
260,443882.961,4317219.422
160,379547.089,4264198.015
200,384326.325,4360430.7
100,336166.329,4383554.573
180,421641.131,4281248.952
260,435427.389,4303204.953
120,367415.181,4310212.187
210,394803.881,4247614.227
170,336350.146,4317219.422
80,338188.314,4348284.827
180,333225.261,4288256.186
180,440574.259,4209074.439
30,351606.938,4377948.786
70,442596.243,4220519.588
260,336166.329,4394298.999
60,379363.272,4308343.591
110,366679.914,4279613.931
160,405097.621,4397101.893
20,419986.78,4380050.956
100,403810.903,4312781.506
60,399950.751,4218650.992
180,325504.956,4387058.19
320,344070.451,4355292.061
90,428809.985,4350854.146
550,455095.784,4250650.696
90,332673.81,4334737.507
270,408773.956,4223088.907
70,410795.941,4307175.719
100,348298.236,4317452.996
100,402340.369,4285686.867
1220,446824.029,4287789.037
960,405465.254,4278679.633
460,413737.009,4247847.802
1120,393333.347,4254387.887
120,342416.1,4249249.249
180,390392.279,4236402.653
210,419251.513,4340576.869
610,411163.574,4292460.527
320,369069.532,4339876.146
130,345724.802,4333803.209
570,391127.546,4351554.87
40,352342.206,4340343.295
210,371642.967,4337073.252
1080,450867.998,4252519.291
40,360246.327,4362766.445
40,360981.594,4329832.443
510,429361.435,4261628.696
210,371275.334,4320022.315
440,442963.877,4230796.865
100,354731.824,4302737.804
90,376238.387,4338708.273
180,364841.746,4382620.275
130,404546.17,4238971.972
220,422192.581,4352722.742
30,337269.23,4345014.784
50,427890.901,4360430.7
220,414472.276,4323058.783
300,391127.546,4363467.168
200,426971.817,4280314.654
80,328262.208,4380751.679
100,334511.978,4358795.678
260,329365.108,4328898.145
100,338739.764,4279847.505
820,418332.429,4333569.635
90,322747.704,4373744.445
140,371459.15,4284285.42
750,432118.687,4305073.549
400,417597.162,4249249.249
20,348298.236,4336138.954
10,439655.175,4297132.017
650,387635.027,4248548.525
200,331938.543,4400605.51
180,377708.921,4270971.675
220,391495.179,4244811.334
470,459507.387,4274708.867
890,361349.228,4395700.446
1440,415758.994,4338941.848
310,341497.016,4271438.824
790,390208.462,4221687.46
370,404913.804,4339408.997
20,394068.614,4215380.95
390,401972.735,4248081.376
1900,365209.38,4262562.994
80,336166.329,4269570.228
280,420170.596,4249015.674
120,385429.226,4313015.081
30,411898.841,4370474.402
30,402340.369,4366503.636
160,332306.177,4331467.465
80,385796.859,4299467.761
1660,398296.4,4221220.312
280,319622.819,4227760.397
320,396090.599,4342679.04
390,332306.177,4217249.545
240,366496.097,4364167.891
1700,415758.994,4340109.72
500,410060.674,4288723.335
140,347195.336,4322825.209
160,410060.674,4316752.273
110,319071.369,4246913.504
410,396090.599,4230096.142
110,366496.097,4315117.251
110,359327.243,4319321.592
170,460426.471,4265599.462
130,368518.082,4265599.462
100,356018.541,4323993.081
230,385245.409,4325394.528
810,426420.367,4221453.886
100,408406.323,4237103.376
530,456382.502,4284051.846
220,439287.541,4252986.44
1300,442780.06,4288723.335
330,414104.643,4260694.398
100,364474.113,4234534.057
1940,432118.687,4231497.589
160,329181.292,4389393.935
240,386532.126,4295496.995
370,427523.268,4269103.079
120,332489.994,4339876.146
760,387451.21,4376080.19
130,323850.605,4346649.806
50,339291.214,4315117.251
30,408038.689,4395700.446
300,426604.184,4260927.973
1560,405649.071,4217716.694
210,406751.972,4361131.423
140,424766.016,4243643.461
70,384693.958,4278679.633
0,414288.46,4388693.211
30,340577.932,4236869.801
70,343886.634,4240840.568
300,422560.215,4325861.677
1080,411163.574,4290825.506
1960,323482.971,4292927.676
3990,351790.755,4268402.356
180,390759.912,4322825.209
210,345908.618,4305774.272
280,373664.952,4353189.891
210,395906.782,4339175.422
70,369253.349,4224023.205
1220,437265.557,4217249.545
170,362635.945,4368839.381
120,440390.442,4324927.379
110,349952.587,4292694.101
60,356569.991,4360197.125
320,441309.526,4225424.652
60,408773.956,4267468.058
930,361716.861,4245278.483
90,401237.468,4212344.481
30,325137.322,4234300.482
210,403259.453,4292694.101
460,400318.385,4364167.891
230,452338.533,4219818.865
1350,348114.42,4259526.526
1000,449581.281,4297832.74
130,321460.987,4326795.975
210,439287.541,4308810.74
2360,347930.603,4258592.228
290,371826.784,4331000.316
230,426052.733,4216782.396
200,418700.062,4353890.614
120,403075.636,4314182.953
190,402156.552,4238971.972
130,417229.528,4350854.146
130,349768.771,4323993.081
120,349033.504,4343146.188
-10000,447191.663,4210242.311
700,448846.014,4210709.46
140,334879.612,4249716.398
40,383407.241,4279146.782
50,355834.724,4384956.02
1720,374584.036,4233599.759
530,467043.875,4252986.44
180,338372.13,4223322.482
30,355834.724,4377948.786
140,340026.481,4357861.381
980,448846.014,4261161.547
400,417045.711,4326562.401
100,357672.892,4354357.763
10,404913.804,4391262.531
-10000,333409.077,4350620.572
310,329365.108,4269570.228
20,328078.391,4366970.785
1210,366128.464,4390561.807
120,391127.546,4296431.293
330,367415.181,4346416.231
550,371459.15,4383788.147
60,376606.02,4304839.974
750,394620.064,4225658.227
110,424766.016,4374211.594
240,410612.124,4276110.314
100,393333.347,4338241.124
140,351974.572,4350620.572
100,453257.616,4311613.634
110,376973.654,4242475.589
80,367782.815,4241774.865
150,344621.901,4302270.655
340,366679.914,4270738.101
1130,459139.753,4258125.079
240,411898.841,4271438.824
1800,447559.296,4280081.08
0,373113.501,4278212.484
100,400502.201,4330299.592
60,459507.387,4315817.975
270,358408.159,4240840.568
60,360797.777,4276577.463
230,423479.298,4248314.951
520,383591.058,4216315.248
1250,322196.254,4277278.186
120,369804.799,4287789.037
80,334328.161,4272606.696
210,415391.36,4322825.209
200,427707.084,4316285.124
80,346460.069,4241074.142
10,428258.535,4384722.445
150,381936.707,4385890.318
450,416678.078,4239672.695
90,331754.726,4335204.656
80,336350.146,4351788.444
60,447743.113,4220753.163
80,444066.778,4339175.422
300,394620.064,4242942.738
80,344805.718,4299934.91
920,440574.259,4282416.824
130,375870.753,4298767.038
360,423111.665,4306708.57
670,439655.175,4313949.379
1110,429912.886,4224723.929
380,419435.329,4231964.737
780,466124.791,4256957.206
160,384877.775,4313715.804
1080,320909.537,4286854.74
50,394620.064,4293861.974
170,342048.466,4306007.847
50,382488.157,4310679.336
170,349033.504,4340109.72
250,406568.155,4360430.7
170,439655.175,4295730.57
70,361165.411,4340810.444
40,381385.256,4401072.659
510,417413.345,4290124.782
120,409876.857,4305307.123
300,329916.559,4393364.701
90,407671.056,4268168.781
420,415023.727,4252752.866
270,404178.537,4326562.401
50,342599.916,4359963.551
660,330100.375,4291759.804
10,351974.572,4342211.891
390,373481.135,4217015.971
330,450867.998,4209074.439
90,405097.621,4210709.46
250,442228.61,4299701.336
130,411347.391,4236402.653
200,392598.08,4311380.06
140,409876.857,4266533.76
110,381752.89,4209541.588
1080,392046.63,4367671.509
280,382855.791,4328430.996
2160,431934.87,4223322.482
290,413737.009,4332401.763
100,351606.938,4297599.165
210,326056.406,4332635.337
300,370540.067,4352489.168
30,346460.069,4369540.104
90,359878.693,4276577.463
270,369988.616,4217950.269
170,421641.131,4344080.486
970,419067.696,4331467.465
50,320358.086,4242709.163
1900,373481.135,4246679.93
730,364290.296,4401773.382
190,413001.742,4309745.038
140,379363.272,4291526.229
30,367782.815,4259292.951
260,352709.839,4363700.742
130,359327.243,4348518.401
290,351606.938,4220286.014
190,383591.058,4385189.594
130,324218.239,4391729.68
2620,332489.994,4263730.866
90,344989.534,4277044.612
1920,324769.689,4296197.719
130,403259.453,4301336.357
230,343702.817,4360897.849
250,431934.87,4310679.336
460,450500.365,4281015.378
120,380098.539,4389160.36
110,395906.782,4246679.93
180,373113.501,4270504.526
160,371642.967,4318153.719
280,326240.223,4393598.276
160,431015.786,4368372.232
300,391311.362,4262329.419
1550,449765.098,4273307.42
210,408957.773,4398503.34
1010,413001.742,4279146.782
1150,342967.55,4258358.653
20,352526.022,4399904.786
460,406016.705,4257891.504
160,331387.093,4214213.077
140,454728.151,4304606.4
10,419986.78,4376313.764
80,411715.025,4219585.29
70,429729.069,4351554.87
90,364474.113,4257891.504
170,423479.298,4313949.379
270,434140.672,4301803.506
10,437081.74,4347817.678
230,406751.972,4337773.976
450,411531.208,4336372.529
120,347195.336,4365569.338
180,387267.393,4259526.526
120,433956.855,4337073.252
620,423846.932,4245278.483
250,368150.448,4333803.209
450,399766.934,4339175.422
1640,433405.404,4291292.655
390,426420.367,4307876.442
310,382120.524,4257657.93
1650,322380.071,4298066.314
320,419435.329,4274241.718
100,332673.81,4238271.248
60,381936.707,4241541.291
230,368334.265,4230096.142
2140,323299.155,4282183.25
240,419802.963,4308343.591
390,411531.208,4249716.398
20,331754.726,4298767.038
0,415758.994,4384021.722
750,445169.678,4254154.313
150,417413.345,4252052.142
610,406200.521,4229628.993
140,352709.839,4275176.016
30,357672.892,4328197.422
1330,323299.155,4303204.953
70,366496.097,4288956.91
40,346276.252,4367905.083
110,389105.561,4300869.208
1020,344438.084,4263964.441
150,340577.932,4318854.443
680,419435.329,4266300.186
80,364106.479,4329365.294
140,338372.13,4392897.552
130,398112.583,4249249.249
130,421457.314,4379350.232
130,338923.581,4358094.955
30,360981.594,4292927.676
110,418883.879,4368839.381
100,368518.082,4323292.358
470,435795.023,4305073.549
300,420722.047,4254855.036
130,326424.04,4334971.082
1370,374767.852,4228227.546
110,335798.696,4384488.871
290,407119.605,4323292.358
160,327343.124,4307642.868
