Northing,Easthing,Elevation
3619968,379572,1297
3621118,386972,1276
3624018,400122,1185
3654218,396872,959
3647918,373022,1224
3624568,399222,1180
3653718,367622,1661
3665068,372822,1353
3658568,369822,1512
3640118,361222,1695
3641068,405172,1011
3626018,399272,1161
3654518,388472,1116
3649868,378872,1191
3645918,413872,1000
3627268,374622,1133
3644118,362472,1568
3663768,391672,1104
3665568,379522,1201
3637668,380272,1033
3665018,387972,1119
3647018,372322,1205
3622868,393372,1240
3638868,399122,995
3661668,383922,1178
3637718,417222,1088
3662968,373972,1371
3637268,401072,1012
3630618,407022,1147
3644018,402322,963
3654118,396172,978
3647468,414572,986
3630018,372922,1097
3624218,382822,1173
3625318,377322,1202
3632818,370922,1055
3659868,376822,1455
3657568,372972,1646
3657318,414572,900
3627718,417322,1206
3652118,403772,904
3656568,391772,1043
3620118,390122,1300
3659168,380272,1245
3624118,361572,1226
3635668,402922,1073
3632168,384072,1079
3634118,382722,1034
3660218,413972,881
3639568,391122,1077
3642918,393722,1008
3627868,379472,1142
3624718,382672,1163
3644418,393622,945
3659618,403672,945
3628568,369972,1118
3625968,370322,1156
3621868,377172,1269
3621718,390522,1259
3648318,378472,1160
3640768,400272,975
3634468,370822,1062
3662768,364422,1628
3632718,408122,1114
3640168,395772,1004
3631068,403022,1139
3643968,407322,1003
3651368,376522,1258
3658068,399022,957
3644918,407022,983
3665868,371822,1368
3646268,370522,1208
3649468,406372,918
3665518,364422,1512
3637868,381722,992
3656368,362972,1611
3635868,400272,1030
3626068,398622,1176
3629618,395072,1192
3656968,414472,0
3627068,407672,1179
3663668,375422,1351
3649618,413022,961
3631868,368672,1082
3633968,381072,1042
3655768,385872,1127
3651418,372322,1403
3657968,368322,1513
3651568,394372,1004
3658968,400822,962
3655668,414222,909
3656918,366322,1525
3664818,366072,1529
3646068,388172,1043
3646168,367772,1307
3621368,392772,1271
3657318,398922,942
3642718,366622,1351
3625468,363972,1223
3638718,406022,1035
3663068,364872,1585
3660318,384472,1216
3660168,414672,884
3625868,366572,1191
3665268,394822,1082
3642068,384972,1020
3634318,370622,1048
3631018,379672,1083
3660368,387222,1169
3621968,393122,1277
3663168,371622,1379
3625668,414222,1237
3619868,401372,1243
3637718,368122,1120
3653118,372172,1519
3660818,396122,1034
3651468,397972,938
3633518,373472,1039
3648568,416972,972
3621618,401822,1224
3620618,413922,1326
3662968,409122,904
3627418,378672,1146
3638368,374022,1075
3658118,405822,918
3652318,394172,1019
3638618,417022,1074
3640118,396822,986
3663568,374272,1342
3630818,400722,1148
3642518,375722,1105
3654968,408772,877
3658818,415822,896
3663018,388322,1085
3634418,364672,1089
3643768,376622,1096
3656868,375622,1399
3651568,361322,1644
3627518,365322,1154
3652068,371672,1452
3622168,381122,1243
3636668,393522,1026
3659468,405172,927
3652618,361622,1623
3653468,416822,932
3656918,367322,1559
3664318,401872,986
3647518,415822,987
3636418,361022,1399
3628368,391972,1282
3650318,379722,1183
3652218,383772,1144
3650868,367472,1723
3650818,385172,1224
3659368,361222,1607
3637518,367572,1133
3658068,379272,1252
3651368,415122,951
3637618,377672,1035
3631818,402172,1136
3651818,408072,911
3650768,376922,1233
3622318,366522,1222
3652518,408472,892
3637868,388122,1185
3630868,364072,1102
3646268,373022,1184
3649568,362622,1471
3646418,415672,993
3654018,417472,947
3652618,376422,1336
3619368,393022,1340
3629368,371322,1092
3635318,400172,1042
3661918,361772,1613
3651718,370772,1545
3628368,367822,1127
3657668,405122,905
3629868,414922,1179
3642418,401022,958
3653068,381072,1189
3625068,403122,1225
3642018,390222,977
3647468,408022,967
3633868,370072,1031
3651768,401272,903
3662768,372622,1379
3649368,364422,1500
3624818,401872,1187
3639518,369772,1152
3634368,412722,1119
3648318,368522,1353
3662068,405872,932
3640568,368872,1224
3646968,415872,989
3620118,371472,1284
3651968,363622,1620
3634718,395522,1045
3652818,372272,1487
3645018,376372,1101
3637768,368322,1121
3627018,366522,1162
3632818,386622,1096
3651668,416772,947
3633818,403072,1097
3652618,410572,935
3632218,390372,1099
3631468,405272,1123
3624218,373722,1190
3660218,366172,1555
3628618,391172,1222
3628368,413022,1191
3660368,399322,985
3620318,362472,1287
3622168,409572,1310
3639118,367972,1168
3620818,384172,1230
3624918,372522,1194
3660218,377672,1344
3651268,366372,1560
3629468,364072,1135
3629868,387972,1177
3637418,383922,1027
3640668,384022,992
3626418,411222,1219
3647568,413372,987
3659018,375622,1608
3662468,409972,894
3655468,406522,881
3625218,379322,1177
3652018,385672,1183
3655518,417422,927
3630468,409822,1156
3650468,387422,1206
3626818,384722,1197
3629568,386422,1165
3627518,410022,1195
3624518,403422,1221
3653018,393522,1046
3659218,404822,932
3654168,366472,1646
3657818,365522,1503
3653268,381022,1183
3643818,406122,1003
3648918,384272,1303
3632818,399872,1122
3619518,389122,1315
3640768,363172,1779
3665268,401422,993
3627768,390822,1305
3635468,415022,1112
3625568,380822,1161
3660318,414522,881
3664568,373672,1326
3628418,374522,1109
3620468,395772,1299
3660618,363122,1619
3640718,409322,0
3657368,388672,1074
3656318,411872,904
3627168,415722,1220
3659118,415922,895
3619918,368222,1275
3659668,399872,995
3633918,372222,1048
3651118,396272,964
3633568,366272,1045
3660368,376872,1447
3650618,382472,1189
3645618,398272,942
3637418,384972,1050
3664518,377922,1264
3654318,386772,1105
3634518,364722,1070
3626468,387272,1253
3661068,373872,1492
3626618,379872,1153
3659918,399172,985
3635868,377572,999
3664318,376622,1310
3620418,378822,1284
3631668,415622,0
3663568,407872,916
3647518,370922,1264
3650218,398672,935
3620068,378522,1303
3644168,364272,1622
3635718,376172,1013
3626418,398722,1165
3624168,399972,1172
3645268,374322,1156
3647368,378372,1153
3623618,396472,1239
3648018,413322,977
3664418,368422,1477
3627768,365722,1148
3633318,403522,1115
3659518,408122,903
3622718,403472,1256
3653868,362822,1607
3665418,365322,1569
3637168,404372,1056
3657018,383022,1166
3659418,407022,911
3652318,375022,1419
3626968,406322,1192
3620468,380222,1278
3638118,364772,1228
3656518,380772,1211
3630018,390522,1159
3643218,371372,1181
3655418,388272,1100
3634918,393122,1041
3621018,366372,1241
3622068,408422,1289
3659868,404772,931
3619418,377122,1333
3639968,366972,1302
3660868,404272,941
3651918,384422,1167
3648018,363922,1455
3652268,393172,1054
3635768,387022,1185
3639568,379322,1022
3620018,376622,1301
3658268,387472,1086
3650618,366322,1572
3626918,408622,1187
3628168,403272,1183
3652418,408572,891
3624668,409372,1228
3623868,404422,1248
3652868,371222,1527
3619368,414922,1346
3644018,383822,1042
3619618,361172,1310
3622618,365022,1238
3643218,411472,1031
3624868,369172,1180
3640768,406122,1029
3646168,384722,1079
3628168,377072,1117
3628268,408622,1168
3622968,377122,1244
3654218,403372,899
3655668,368522,1661
3634618,395172,1040
3635618,396272,1049
3658218,406222,916
3639568,405822,1036
3644018,409972,1009
3622018,388922,1265
3663618,415272,846
3625968,407722,1196
3648168,363972,1415
3619368,403372,1326
3662418,366722,1524
3622368,364372,1252
3621718,366572,1234
3645868,377772,1118
3629218,394022,1137
3621218,368222,1249
3622068,409422,1306
3634568,404472,1098
3619418,372222,1293
3637018,379272,1006
3635968,372372,1076
3644318,388722,1102
3624768,392222,1212
3654868,365872,1623
3631118,394172,1121
3624568,384872,1196
3644868,377272,1100
3662668,392222,1073
3638668,389372,1113
3626918,392372,1179
3633118,383222,1057
3639518,387372,1024
3621818,391672,1274
3648618,376722,1281
3623868,397772,1230
3642768,410372,1027
3642168,396322,967
3641468,387172,1045
3651568,375872,1281
3653168,416922,937
3656418,393022,1103
3633418,373222,1061
3656268,393922,1089
3664968,409572,905
3626918,387522,1248
3627968,385222,1142
3650668,381572,1180
3644518,394972,929
3634568,402972,1088
3662568,369722,1453
3659318,371872,1422
3651918,369122,1695
3635268,410972,1102
3652468,403472,897
3655318,396922,963
3623518,388672,1219
3643718,406072,1002
3651868,364422,1595
3621268,400872,1217
3664618,369422,1429
3636268,405772,1069
3664168,392422,1132
3660768,365472,1574
3643318,392522,954
3652718,409222,901
3637568,391172,1087
3657618,363222,1580
3640268,390972,1074
3628618,377722,1115
3631068,379072,1085
3665618,392722,1223
3643518,407472,1008
3652218,409972,932
3653118,394222,1023
3640468,389972,1069
3631718,416022,1164
3662018,365322,1574
3662418,379222,1249
3621018,383772,1247
3643168,414822,1032
3664068,408722,912
3623068,364122,1244
3624268,367072,1199
3622468,365122,1240
3627318,370572,1140
3629718,394422,0
3636518,396022,1037
3623768,398822,1198
3661718,386322,1111
3630068,372572,1091
3633818,380972,0
3631768,417572,1151
3652268,411122,939
3652518,384922,1149
3651118,391572,1081
3658368,411972,888
3648618,393172,983
3651668,414822,946
3630668,395472,1201
3655718,375322,1467
3644018,409322,1012
3626268,396422,1192
3634268,410922,1122
3633868,384872,1078
3665018,374722,1316
3646518,406522,975
3628968,361472,1161
3640568,376372,1082
3664618,385622,1230
3619768,370672,1284
3653268,415772,927
3654218,373822,1570
3626818,372272,1155
3647068,361872,1500
3662868,366172,1531
3651918,413222,941
3620418,367522,1263
3656468,365522,1590
3639518,380572,1027
3655918,408822,875
3620668,374122,1264
3640018,379272,1039
3641218,381722,1008
3640468,412622,1039
3661818,415522,853
3628618,413322,1194
3650968,361672,1583
3625118,361622,1216
3654018,402622,906
3625618,409772,1218
3656118,385872,1121
3629118,409272,1170
3652018,405322,895
3623868,370772,1208
3644068,368072,1265
3633868,384372,1075
3628518,364622,1149
3647018,391272,989
3658618,390972,1033
3657118,414472,905
3647768,374722,1240
3661918,406872,918
3639518,401372,991
3651818,365972,1572
3619568,384072,1281
3662668,389022,1079
3645168,393072,971
3623968,410672,1270
3626168,363672,1174
3662818,404272,954
3632268,415922,1155
3623318,366472,1216
3641218,379722,1039
3632268,381072,1073
3654518,371322,1713
3634568,368822,1060
3648468,414222,978
3635418,382772,1035
3660568,382122,1177
3644368,398172,951
3649118,384222,1317
3664768,387022,1120
3657768,403472,943
3659968,413672,879
3656468,406472,894
3656318,386172,1108
3625218,386622,1174
3625868,377722,1194
3636518,408622,1074
3653618,392472,1180
3656168,369272,1617
3650268,402672,942
3634518,363922,1105
3636368,390872,1111
3660068,365122,1554
3658818,399772,959
3652018,368922,1677
3620168,403622,1279
3622018,364372,1253
3625018,397822,1215
3621668,402872,1257
3628368,404622,1162
3620418,416172,1353
3629318,373722,1098
3651068,405322,898
3664268,406772,930
3662968,381972,1151
3641618,395922,968
3650868,412872,954
3620118,403822,1250
3623618,361822,1234
3638318,364672,1236
3622118,364272,1253
3650268,395172,982
3653618,368772,1668
3654968,397622,949
3622868,363922,1247
3636218,366472,1111
3664068,391822,1121
3660568,372322,1400
3646168,369572,1237
3627418,384322,1172
3652918,370322,1675
3623018,385172,1246
3633368,395022,1064
3640918,390122,1071
3659668,373772,1658
3623018,373322,1213
3647568,401022,926
3653118,365772,1634
3620818,413372,1327
3649318,390822,1034
3623068,392922,1235
3626268,376072,1168
3629418,388622,1203
3638268,392822,1028
3645418,402372,964
3627868,393572,1162
3621318,415672,1344
3656868,365772,1576
3628168,401672,1165
3646118,364772,1476
3662968,365872,1552
3629468,377272,1087
3658868,387122,1113
3647068,370722,1239
3622218,402822,1251
3620218,386922,1273
3664768,383972,1223
3658618,393522,1011
3647068,399722,927
3632918,380372,1065
3621768,394822,1284
3625718,410472,1226
3638868,362022,1597
3646168,384472,1084
3628868,413472,1192
3663568,378372,1277
3636368,406772,1069
3641718,380022,1044
3626968,382922,1152
3656368,393522,1111
3655868,394122,1085
3665668,405172,964
3619618,390072,1308
3621418,396822,1260
3663718,362972,1545
3659168,400922,960
3650268,363172,1564
3640968,372672,1149
3619618,362822,1299
3655868,415922,921
3632718,406372,1119
3654768,397522,947
3642418,400422,961
3635218,381972,1027
3643568,410122,1020
3656918,377672,1302
3657368,368072,1551
3639818,406372,1038
3634868,364722,1101
3654518,379272,1245
3653668,378272,1257
3639418,383472,1011
3627068,408372,1184
3636368,378222,1002
3621268,389522,1268
3623068,371272,1225
3637268,383622,1016
3659318,416722,894
3652118,386072,1184
3642018,399372,965
3655318,415572,903
3654818,385222,1114
3644218,398872,947
3656068,366072,1584
3647818,415422,985
3658568,399422,960
3643218,403472,1008
3627468,374872,1128
3643818,367372,1301
3662268,365222,1592
3638918,375772,1061
3656268,376622,1360
3620818,367972,1256
3650118,377672,1206
3661768,387322,1080
3634768,387772,1118
3659918,366472,1523
3641468,399122,971
3656118,403422,904
3654068,404672,892
3644818,367972,1274
3620918,382072,1259
3655968,407722,870
3644718,417072,1011
3637468,361722,1496
3626968,406072,1195
3637818,410622,1072
3663368,399522,1013
3633318,364622,1057
3652618,377822,1256
3665168,407522,930
3623368,380022,1239
3619818,374872,1281
3659018,392522,1017
3644318,397522,952
3623218,386322,1244
3622168,377722,1246
3665018,373022,1350
3653818,396922,966
3622168,399172,1213
3651268,407622,936
3651168,389972,1252
3622618,395372,1262
3625868,363622,1181
3655818,413122,910
3622768,387422,1224
3652618,411072,937
3629618,405172,1144
3651568,368072,1705
3626818,386572,1247
3622718,368422,1224
3661118,389422,1064
3662068,388072,1099
3648818,380272,1159
3631968,398272,1070
3628768,399472,1109
3642068,376172,1085
3648118,370272,1292
3629168,383972,1158
3635818,403922,1084
3652118,397272,950
3665368,403722,984
3621268,378122,1289
3650518,387122,1179
3655818,361972,1607
3648918,368422,1433
3655018,380272,1220
3640768,378022,1036
3654018,416872,940
3633168,413122,1138
3642018,398122,968
3626918,406922,1190
3659068,389222,1076
3643118,402622,975
3651118,414022,953
3657268,361672,1629
3625718,394572,1172
3637268,409172,1071
3662768,380922,1168
3659318,373522,1649
3659018,368472,1461
3648468,374772,1248
3620818,406822,1299
3659718,380922,1196
3663018,404522,952
3651168,410172,947
3651468,378072,1224
3634518,404972,1089
3646218,370472,1211
3636718,362572,1242
3628918,381122,1110
3658768,394522,1002
3641318,407522,1027
3632268,405822,1126
3623818,408522,1236
3657518,382922,1176
3657018,376372,1366
3619768,380172,1286
3621968,383922,1247
3626118,371572,1163
3626968,413422,1215
3655868,399122,949
3662968,363322,1578
3655668,397672,949
3656968,363072,1608
3639218,411422,1060
3663418,406822,921
3648218,385572,1122
3628668,404022,1176
3626518,364022,1173
3642418,398972,963
3630918,395722,1195
3624218,381072,1180
3651268,374272,1338
3660768,403372,953
3642668,368322,1265
3652068,363322,1631
3648268,410572,979
3658568,410622,870
3631168,414872,1153
3627918,401372,1178
3665068,371472,1366
3626518,388922,1281
3634318,383272,1054
3640018,363822,1449
3655168,378672,1288
3624368,364972,1218
3639868,393422,994
3630268,366072,1121
3630818,405272,1136
3621818,393722,1250
3660218,363022,1623
3634768,409572,1099
3648568,413472,974
3658068,396372,981
3651918,375572,1378
3639018,370722,1108
3653418,414722,931
3661668,388272,1071
3629518,388922,1202
3659368,401622,939
3643568,385772,1020
3639318,403272,1030
3620718,392722,1294
3648318,410622,978
3644268,389922,1109
3622168,373922,1249
3632268,411472,1152
3657768,414522,901
3654768,405622,891
3620318,370122,1277
3636018,388222,1131
3619768,374772,1280
3653168,388222,1173
3649368,411972,967
3626418,379772,1154
3620818,400772,1226
3623118,411022,1310
3627418,370922,1129
3663668,390322,1115
3635068,402622,1080
3658468,382172,1190
3625318,408472,1215
3661068,362222,1632
3655168,388972,1112
3648068,415772,979
3647518,387122,1064
3645318,389722,1084
3635418,401972,1074
3647618,399522,925
3646918,382522,1231
3627068,386422,1188
3637918,373872,1071
3638118,396872,1010
3638468,412272,1072
3631718,372122,1060
3644318,411422,1019
3656868,370872,1628
3644318,364022,1629
3636968,361872,1290
3628668,383772,1176
3631368,380222,1079
3632018,398022,1091
3639968,366172,1275
3659468,362772,1640
3643718,401822,959
3655468,393072,1181
3649918,384622,1327
3664518,394272,1100
3627218,363122,1178
3644868,415472,1011
3652168,410772,941
3627368,393872,1150
3660768,416322,887
3628668,368822,1112
3648268,388122,1061
3624318,370822,1198
3629518,391572,1177
3638518,412722,1076
3645918,378672,1115
3635218,387572,1139
3621268,388672,1278
3625718,404072,1217
3619668,393722,1316
3625268,414522,1250
3626418,367272,1182
3660318,367422,1524
3635568,411122,1096
3660218,402522,945
3652818,377422,1275
3626668,409472,1196
3624418,404572,1240
3651368,411572,949
3648118,416272,973
3653318,390222,1191
3634518,404272,1100
3636618,402272,1074
3660068,384422,1213
3634618,398122,1066
3653718,400872,910
3640368,404522,1032
3664468,409122,912
3666018,377772,1
3637418,402922,1065
3635718,405022,1085
3641018,400972,968
3648418,376172,1229
3630068,363622,1113
3663418,387722,1091
3662668,362072,1595
